,Date,Time,hashtags,tagged_usernames,text,Text
87,2020-05-20,10:45:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
88,2020-05-20,10:45:00,[],[],383 migrant workers died during the punitive lockdown due to road/rail accidents starvation exhaustion police br\xe2\x80\xa6,383 migrant workers died during the punitive lockdown due to road/rail accidents starvation exhaustion police br\xe2\x80\xa6
89,2020-05-20,10:43:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
90,2020-05-20,10:43:00,"['#bjp/#rss', '#factcheck.\\n\\nhave']",[],see how fart news prominently displays pic of any one related to bjp/rss when doing factcheck.\n\nhave you seen th\xe2\x80\xa6,see how fart news prominently displays pic of any one related to bjp/rss when doing factcheck.\n\nhave you seen th\xe2\x80\xa6
91,2020-05-20,10:42:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6,  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6
92,2020-05-20,10:42:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
93,2020-05-20,10:42:00,"['#bjp', '#coronavirus.']",[],bjp will blame everything on coronavirus. wait and watch.,bjp will blame everything on coronavirus. wait and watch.
94,2020-05-20,10:41:00,"['#bjp', '#india)']","['@narendramodi,', '@amitshah']",i\xe2\x80\x99m pretty sure that bjp government (  and the rest of the goons of india) are going to pu\xe2\x80\xa6,i\xe2\x80\x99m pretty sure that bjp government (  and the rest of the goons of india) are going to pu\xe2\x80\xa6
95,2020-05-20,10:39:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
96,2020-05-20,10:38:00,"['#bjp', '#rss']",['@any_morya:'],  its big shame to bjp rss who tried to divide hindu muslim  in such sunlight and heat keeping their daily ramzan fasting\xe2\x80\xa6,  its big shame to bjp rss who tried to divide hindu muslim  in such sunlight and heat keeping their daily ramzan fasting\xe2\x80\xa6
97,2020-05-20,10:38:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
98,2020-05-20,10:38:00,"['#bjp', '#rajivgandhi']",['@i_theindian:'],  while bjp keeps raising fake allegations against rajivgandhi to score brownie points they withdrew their application to\xe2\x80\xa6,  while bjp keeps raising fake allegations against rajivgandhi to score brownie points they withdrew their application to\xe2\x80\xa6
99,2020-05-20,10:38:00,[],[],we want industry in our bihar\nwe have manpower \nwe have land\nwe have power/electric\nwe have money\nwe have peoples\xe2\x80\xa6,we want industry in our bihar\nwe have manpower \nwe have land\nwe have power/electric\nwe have money\nwe have peoples\xe2\x80\xa6
100,2020-05-20,10:38:00,[],[],me why modi govt implemented 7pm to 7am night curfew for coronavirus lockdown!?? \n\nbhakt because coronavirus will\xe2\x80\xa6,me why modi govt implemented 7pm to 7am night curfew for coronavirus lockdown!?? \n\nbhakt because coronavirus will\xe2\x80\xa6
101,2020-05-20,10:37:00,"['#dirilisertugrul', '#ertugrulgazi', '#muslims', '#bjp']",['@naqvimukhtar'], sir dirilisertugrul &amp; ertugrulgazi is very popular among muslims all over world. bjp government\xe2\x80\xa6, sir dirilisertugrul &amp; ertugrulgazi is very popular among muslims all over world. bjp government\xe2\x80\xa6
102,2020-05-20,10:37:00,[],[],everywhere i go i see more and more beggars on the street. last time when india saw such a huge increase in beggars\xe2\x80\xa6,everywhere i go i see more and more beggars on the street. last time when india saw such a huge increase in beggars\xe2\x80\xa6
103,2020-05-20,10:35:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
104,2020-05-20,10:35:00,['#mpjothimani'],['@hamdansayedinc:'],  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6,  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6
105,2020-05-20,10:35:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']",  this is what bjp always do..... ,  this is what bjp always do..... 
106,2020-05-20,10:34:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6,  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6
107,2020-05-20,10:34:00,"['#abhorrent', '#obnoxious', '#obscene']","['@raja_africa:', '@nidarnaari']",  . fighting for someone who doesn\xe2\x80\x99t care\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nstay away from abhorrent obnoxious obscene itcell folks trendi\xe2\x80\xa6,  . fighting for someone who doesn\xe2\x80\x99t care\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nstay away from abhorrent obnoxious obscene itcell folks trendi\xe2\x80\xa6
108,2020-05-20,10:34:00,['#bjp'],['@bharati22440532:'],  where have we reached? where are we heading? this is india? bjp,  where have we reached? where are we heading? this is india? bjp
109,2020-05-20,10:32:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
110,2020-05-20,10:31:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6,  put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87_\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe2\x80\xa6
111,2020-05-20,10:31:00,['#congresskabusghotala'],[],congresskabusghotala seriously? is this a time to play such politics. noticed temperature outside? poor people are\xe2\x80\xa6,congresskabusghotala seriously? is this a time to play such politics. noticed temperature outside? poor people are\xe2\x80\xa6
112,2020-05-20,10:31:00,"['#bjp', '#ls19election', '#ews']",['@keshaw9616:'],  garib sawarns have voted for bjp in ls19election for the hope dat full benefits of ews reservation will be given after p\xe2\x80\xa6,  garib sawarns have voted for bjp in ls19election for the hope dat full benefits of ews reservation will be given after p\xe2\x80\xa6
113,2020-05-20,10:31:00,"['#breaking', '#congress', '#uttarpradesh']","['@outlookindia:', '@priyankagandhi', '@myogiadityanath-led']",  breaking | congress general secretary  urged the -led uttarpradesh government to allow\xe2\x80\xa6,  breaking | congress general secretary  urged the -led uttarpradesh government to allow\xe2\x80\xa6
114,2020-05-20,10:31:00,"['#bjp', '#up', '#priyankagandhi', '#congress\\xe2\\x80\\xa6']",[],put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress\xe2\x80\xa6,put a bjp flag on buses if you want to but use these buses says priyanka to up cm.\npriyankagandhi congress\xe2\x80\xa6
115,2020-05-20,10:31:00,['#bjp'],"['@clauderakisits:', '@pmoindia']",  absolutely!  and his bjp don\xe2\x80\x99t even pretend not to be anti-muslim.,  absolutely!  and his bjp don\xe2\x80\x99t even pretend not to be anti-muslim.
116,2020-05-20,10:30:00,"['#bjp', '#ews']",['@keshaw9616:'],  why bjp is not hearing the concerns of poor ews category. no age n attempt relaxation given for ews but every other quota\xe2\x80\xa6,  why bjp is not hearing the concerns of poor ews category. no age n attempt relaxation given for ews but every other quota\xe2\x80\xa6
117,2020-05-20,10:30:00,"['#congress', '#bjp']",[],congress | at 4 pm it will be 24 hrs since the buses were made availablem. if you want to use bjp party flags and\xe2\x80\xa6,congress | at 4 pm it will be 24 hrs since the buses were made availablem. if you want to use bjp party flags and\xe2\x80\xa6
118,2020-05-20,10:27:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']",  this is what bjp always do..... ,  this is what bjp always do..... 
119,2020-05-20,10:25:00,"['#cabinet', '#bjp\\n#namo\\xe2\\x80\\xa6']",[],cabinet approves modifications in the existing partial credit guarantee scheme (pcgs).\nbjp\nnamo\xe2\x80\xa6,cabinet approves modifications in the existing partial credit guarantee scheme (pcgs).\nbjp\nnamo\xe2\x80\xa6
120,2020-05-20,10:25:00,"['#breaking', '#congress', '#uttarpradesh']","['@priyankagandhi', '@myogiadityanath-led']",breaking | congress general secretary  urged the -led uttarpradesh government to\xe2\x80\xa6,breaking | congress general secretary  urged the -led uttarpradesh government to\xe2\x80\xa6
121,2020-05-20,10:24:00,"['#cabinet', '#bjp\\n#namo\\xe2\\x80\\xa6']",[],cabinet approves scheme for formalisation of micro food processing enterprises (fme).\nbjp\nnamo\xe2\x80\xa6,cabinet approves scheme for formalisation of micro food processing enterprises (fme).\nbjp\nnamo\xe2\x80\xa6
122,2020-05-20,10:24:00,[],"['@shivoham9411:', '@amitshah\\nji', '@hmoindia', '@amitshahoffice\\nplease', '@vivekagnihotri', '@charupragya', ""@the_nehajo\\xe2\\x80\\xa6'""]",  hon. home minister shri \nji  office\nplease see this\xf0\x9f\x99\x8f\n\n  \xe2\x80\xa6,  hon. home minister shri \nji  office\nplease see this\xf0\x9f\x99\x8f\n\n  \xe2\x80\xa6
123,2020-05-20,10:24:00,"['#bjymcares', '#bj\\xe2\\x80\\xa6""']","['@suryaritz:', '@digvijaybjym']",   bjymcares \nits always important to take the right guidance. you are surrounded with tremendous leaders bj\xe2\x80\xa6,   bjymcares \nits always important to take the right guidance. you are surrounded with tremendous leaders bj\xe2\x80\xa6
124,2020-05-20,10:23:00,"['#covid19', '#coffinbox', '#coronokit', '#bjp', ""#communalism\\xe2\\x80\\xa6'""]",['@hamdansayedinc:'],  ~ covid19 ~\n\npast.  coffinbox scam\n\npresent  coronokit scam\n\nbjp scams on tragic situations...\n\ncommunalism\xe2\x80\xa6,  ~ covid19 ~\n\npast.  coffinbox scam\n\npresent  coronokit scam\n\nbjp scams on tragic situations...\n\ncommunalism\xe2\x80\xa6
125,2020-05-20,10:23:00,"['#up', '#lucknow']","['@ripunbora:', '@priyankagandhi']",  what is the use of asking  by up cm to line up 1000 empty buses at lucknow when migrants workers are strand\xe2\x80\xa6,  what is the use of asking  by up cm to line up 1000 empty buses at lucknow when migrants workers are strand\xe2\x80\xa6
126,2020-05-20,10:21:00,"['#cabinet', '#bluerevolution']",[],cabinet approves \xe2\x80\x98pradhan mantri matsya sampada yojana \xe2\x80\x93 a scheme to bring about bluerevolution through sustainab\xe2\x80\xa6,cabinet approves \xe2\x80\x98pradhan mantri matsya sampada yojana \xe2\x80\x93 a scheme to bring about bluerevolution through sustainab\xe2\x80\xa6
127,2020-05-20,10:21:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6,  bjp has already taken bold step to welfare ews students by giving 10\xe2\x80\xb0ews reservation. now the time has come to provide s\xe2\x80\xa6
128,2020-05-20,10:21:00,"['#yogiadityanath,', '#bjp']",['@rahatkarkalyani:'],  this man is absolutely disgusting &amp; has crossed all the limits of decency.hes not only abused yogiadityanath bjp &amp;\xe2\x80\xa6,  this man is absolutely disgusting &amp; has crossed all the limits of decency.hes not only abused yogiadityanath bjp &amp;\xe2\x80\xa6
129,2020-05-20,10:20:00,['#covid19'],[],govt is comparing covid19 with us and other western countries but is hesitant to compare our situation with our ne\xe2\x80\xa6,govt is comparing covid19 with us and other western countries but is hesitant to compare our situation with our ne\xe2\x80\xa6
130,2020-05-20,10:20:00,['#india\\n#poverty\\n#inequality\\n#coronavirus\\n#bjp'],[],india\npoverty\ninequality\ncoronavirus\nbjp \xf0\x9f\x90\x92 buffoons r busy running behind celebrities cricket players page 3\xe2\x80\xa6,india\npoverty\ninequality\ncoronavirus\nbjp \xf0\x9f\x90\x92 buffoons r busy running behind celebrities cricket players page 3\xe2\x80\xa6
131,2020-05-20,10:20:00,"['#cabinet', '#atmanirbharbharat', ""#bjp\\n#namo\\nhtt\\xe2\\x80\\xa6'""]",['@71_rajib:'],  cabinet approves atmanirbharbharat package for allocation of foodgrains to the migrants / stranded migrants.\nbjp\nnamo\nhtt\xe2\x80\xa6,  cabinet approves atmanirbharbharat package for allocation of foodgrains to the migrants / stranded migrants.\nbjp\nnamo\nhtt\xe2\x80\xa6
