,Unnamed: 0,Date,Time,hashtags,tagged_usernames,text,Text,tokens
1291,1291,2020-05-20,11:42:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']",when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath,"['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']"
1292,1292,2020-05-20,11:42:00,['#corona'],['@reuters'],to fight corona virus a basic level of intellegence is required for leadership.,"['fight', 'corona', 'virus', 'basic', 'level', 'intellegence', 'required', 'leadership', '.']","['fight', 'corona', 'virus', 'basic', 'level', 'intellegence', 'required', 'leadership', '.']"
1293,1293,2020-05-20,11:42:00,[],['@pawarspeaks:'],i urge people to wear gloves use masks sanitizers wash their hands with soap from time to time to prevent corona infect,"['urge', 'people', 'wear', 'gloves', 'use', 'masks', 'sanitizers', 'wash', 'hands', 'soap', 'time', 'time', 'prevent', 'corona', 'infect']","['urge', 'people', 'wear', 'gloves', 'use', 'masks', 'sanitizers', 'wash', 'hands', 'soap', 'time', 'time', 'prevent', 'corona', 'infect']"
1294,1294,2020-05-20,11:41:00,['#corona'],['@dhanyarajendran'],alien came and destroyed corona virus,"['alien', 'came', 'destroyed', 'corona', 'virus']","['alien', 'came', 'destroyed', 'corona', 'virus']"
1295,1295,2020-05-20,11:41:00,['#companies'],[],transfer pricing in times of the corona crisis - what consequences can arise for companies as a result of the,"['transfer', 'pricing', 'times', 'corona', 'crisis', '-', 'consequences', 'arise', 'companies', 'result']","['transfer', 'pricing', 'times', 'corona', 'crisis', '-', 'consequences', 'arise', 'companies', 'result']"
1296,1296,2020-05-20,11:41:00,[],['@ani'],funniest thing i heard was bjp spokies saying we cant allow unfit buses as we care about shramik safety. that,"['funniest', 'thing', 'heard', 'bjp', 'spokies', 'saying', 'cant', 'allow', 'unfit', 'buses', 'care', 'shramik', 'safety', '.']","['funniest', 'thing', 'heard', 'bjp', 'spokies', 'saying', 'cant', 'allow', 'unfit', 'buses', 'care', 'shramik', 'safety', '.']"
1297,1297,2020-05-20,11:41:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]",56th day of gohungergo  serving kids are my happiest moments in my journey,"['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']"
1298,1298,2020-05-20,11:41:00,[],[],did you guys ever had a situation with suppliers that made you kinda angry? i had this 2 times in a row now!  like,"['guys', 'ever', 'situation', 'suppliers', 'made', 'kinda', 'angry', '?', '2', 'times', 'row', '!', 'like']","['guys', 'ever', 'situation', 'suppliers', 'made', 'kinda', 'angry', '?', '2', 'times', 'row', '!', 'like']"
1299,1299,2020-05-20,11:41:00,[],[],good hygiene requires personal hygiene and regular house cleaning. frequent hand washing is key to preventing the s,"['good', 'hygiene', 'requires', 'personal', 'hygiene', 'regular', 'house', 'cleaning', '.', 'frequent', 'hand', 'washing', 'key', 'preventing']","['good', 'hygiene', 'requires', 'personal', 'hygiene', 'regular', 'house', 'cleaning', '.', 'frequent', 'hand', 'washing', 'key', 'preventing']"
1300,1300,2020-05-20,11:41:00,['#corona'],['@girishnaught:'],bjp mumbai is distributing special ayush kadha that can cure 99.95% corona patients..!!   looks like bjp finally found t,"['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']","['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']"
1301,1301,2020-05-20,11:41:00,"['#maverick,']","['@sierra_amv:', '@zev_dr']",.to all my followers please give dr. zelenko  a follow. he is wicked smart&amp; a true maverick best of all he is a,"['.to', 'followers', 'please', 'give', 'dr.', 'zelenko', 'follow', '.', 'wicked', 'smart', '&', 'amp', ';', 'true', 'maverick', 'best']","['.to', 'followers', 'please', 'give', 'dr.', 'zelenko', 'follow', '.', 'wicked', 'smart', '&', 'amp', ';', 'true', 'maverick', 'best']"
1302,1302,2020-05-20,11:41:00,"['#covid19', '#covid19india', '#corona', '#coronaindia', '#coronakerala', '#kochi', '#covidupdates', '#viakochi\\xe2\\x80\\xa6']",[],kerala covid 19 updates covid19 covid19india corona coronaindia coronakerala kochi covidupdates viakochi,"['kerala', 'covid', '19', 'updates', 'covid19', 'covid19india', 'corona', 'coronaindia', 'coronakerala', 'kochi', 'covidupdates', 'viakochi']","['kerala', 'covid', '19', 'updates', 'covid19', 'covid19india', 'corona', 'coronaindia', 'coronakerala', 'kochi', 'covidupdates', 'viakochi']"
1303,1303,2020-05-20,11:41:00,"['#corona', '#airlines', ""#covid__19'""]",['@ajatikaa:'],domestic flights operational from 25th may...call your loved ones home ) corona  airlines  covid__19,"['domestic', 'flights', 'operational', '25th', 'may', '...', 'call', 'loved', 'ones', 'home', ')', 'corona', 'airlines', 'covid__19']","['domestic', 'flights', 'operational', '25th', 'may', '...', 'call', 'loved', 'ones', 'home', ')', 'corona', 'airlines', 'covid__19']"
1304,1304,2020-05-20,11:40:00,"['#corona', ""#imrankh\\xe2\\x80\\xa6'""]",['@ali_fasy:'],in the heart of pakistan - lahore  smol thread on lahoris and their enmity with the humanity and logic.  corona -1 imrankh,"['heart', 'pakistan', '-', 'lahore', 'smol', 'thread', 'lahoris', 'enmity', 'humanity', 'logic', '.', 'corona', '-1', 'imrankh']","['heart', 'pakistan', '-', 'lahore', 'smol', 'thread', 'lahoris', 'enmity', 'humanity', 'logic', '.', 'corona', '-1', 'imrankh']"
1305,1305,2020-05-20,11:40:00,['#corona'],[],what a great chance for employers to close branches and sack people without needing any other reasons but corona,"['great', 'chance', 'employers', 'close', 'branches', 'sack', 'people', 'without', 'needing', 'reasons', 'corona']","['great', 'chance', 'employers', 'close', 'branches', 'sack', 'people', 'without', 'needing', 'reasons', 'corona']"
1306,1306,2020-05-20,11:40:00,"['#humanrights', '#kashmir', '#wednesdaymorning', '#ramadan', ""#corona'""]","['@hornethive:', '@unhumanrights', '@uninpak']",omg! can someone notice humanrights violations in kashmir ?   wednesdaymorning ramadan corona,"['omg', '!', 'someone', 'notice', 'humanrights', 'violations', 'kashmir', '?', 'wednesdaymorning', 'ramadan', 'corona']","['omg', '!', 'someone', 'notice', 'humanrights', 'violations', 'kashmir', '?', 'wednesdaymorning', 'ramadan', 'corona']"
1307,1307,2020-05-20,11:40:00,"['#punjab', '#pti', '#corona']",['@monaalamm:'],mpa punjab of pti shaheen raza passes away due to corona  may allah bless her soul.  this is the first casualty of a poli,"['mpa', 'punjab', 'pti', 'shaheen', 'raza', 'passes', 'away', 'due', 'corona', 'may', 'allah', 'bless', 'soul', '.', 'first', 'casualty', 'poli']","['mpa', 'punjab', 'pti', 'shaheen', 'raza', 'passes', 'away', 'due', 'corona', 'may', 'allah', 'bless', 'soul', '.', 'first', 'casualty', 'poli']"
1308,1308,2020-05-20,11:40:00,"['#remotework,']",[],perceptions surrounding remotework &amp; what lasting changes will forever alter how  &amp; especially where  we work?,"['perceptions', 'surrounding', 'remotework', '&', 'amp', ';', 'lasting', 'changes', 'forever', 'alter', '&', 'amp', ';', 'especially', 'work', '?']","['perceptions', 'surrounding', 'remotework', '&', 'amp', ';', 'lasting', 'changes', 'forever', 'alter', '&', 'amp', ';', 'especially', 'work', '?']"
1309,1309,2020-05-20,11:40:00,"[""#co\\xe2\\x80\\xa6'""]","['@hiphopgopi:', '@suriya_offl']",day 1- we namakkal east  fans club members donated grocery items &amp; vegetables to 100 sweepers during this co,"['day', '1-', 'namakkal', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'co']","['day', '1-', 'namakkal', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'co']"
1310,1310,2020-05-20,11:40:00,['#corona'],['@drjitendrasingh:'],despite a population of over 130 cr india has managed the corona crisis far better than others.  in terms of case mo,"['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']","['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']"
1311,1311,2020-05-20,11:40:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']",when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath,"['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']"
1312,1312,2020-05-20,11:40:00,"['#corona', '#airlines', ""#covid__19'""]",[],domestic flights operational from 25th may...call your loved ones home ) corona  airlines  covid__19,"['domestic', 'flights', 'operational', '25th', 'may', '...', 'call', 'loved', 'ones', 'home', ')', 'corona', 'airlines', 'covid__19']","['domestic', 'flights', 'operational', '25th', 'may', '...', 'call', 'loved', 'ones', 'home', ')', 'corona', 'airlines', 'covid__19']"
1313,1313,2020-05-20,11:40:00,"['#corona,']",['@s_m_marandi:'],she was released from prison because of concerns about corona despite boris johnson admitting in the uk parliament that,"['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk', 'parliament']","['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk', 'parliament']"
1314,1314,2020-05-20,11:40:00,"['#coronaupdatesinindia', '#corona2yearago\\n#socialdistancinginbus\\n#socialdistancing']","['@ammyvirk', '@bpraak']",coronaupdatesinindia  corona2yearago socialdistancinginbus socialdistancing    the song start,"['coronaupdatesinindia', 'corona2yearago', 'socialdistancinginbus', 'socialdistancing', 'song', 'start']","['coronaupdatesinindia', 'corona2yearago', 'socialdistancinginbus', 'socialdistancing', 'song', 'start']"
1315,1315,2020-05-20,11:40:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']",when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath,"['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']"
1316,1316,2020-05-20,11:40:00,"['#corona', '#lockdownextention', '#wednesdaymorning']",[],no caption )  corona lockdownextention wednesdaymorning,"['caption', ')', 'corona', 'lockdownextention', 'wednesdaymorning']","['caption', ')', 'corona', 'lockdownextention', 'wednesdaymorning']"
1317,1317,2020-05-20,11:40:00,"['#unmasked', '#corona']",[],this is what they really call unmasked !!!! corona unmasked !!!,"['really', 'call', 'unmasked', '!', '!', '!', '!', 'corona', 'unmasked', '!', '!', '!']","['really', 'call', 'unmasked', '!', '!', '!', '!', 'corona', 'unmasked', '!', '!', '!']"
1318,1318,2020-05-20,11:40:00,"['#corona,']",['@s_m_marandi:'],she was released from prison because of concerns about corona despite boris johnson admitting in the uk parliament that,"['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk', 'parliament']","['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk', 'parliament']"
1319,1319,2020-05-20,11:40:00,"['#stupidthingsidid', '#corona']",[],not quite sure it was a good idea to order these  file it under stupidthingsidid bc of corona,"['quite', 'sure', 'good', 'idea', 'order', 'file', 'stupidthingsidid', 'bc', 'corona']","['quite', 'sure', 'good', 'idea', 'order', 'file', 'stupidthingsidid', 'bc', 'corona']"
1320,1320,2020-05-20,11:40:00,"['#thread', '#fauxnews', ""#corona\\nhttps://t.co/fy903irqul'""]",[],good thread on fauxnews handling of corona https//t.co/fy903irqul,"['good', 'thread', 'fauxnews', 'handling', 'corona', 'https//t.co/fy903irqul']","['good', 'thread', 'fauxnews', 'handling', 'corona', 'https//t.co/fy903irqul']"
1321,1321,2020-05-20,11:40:00,"['#covidiots', '#corona', '#votebluetosaveamerica2020']","['@mymomsmoonchild:', '@realdonaldtrump']",no lies told here ! covidiots  corona  votebluetosaveamerica2020,"['lies', 'told', '!', 'covidiots', 'corona', 'votebluetosaveamerica2020']","['lies', 'told', '!', 'covidiots', 'corona', 'votebluetosaveamerica2020']"
1322,1322,2020-05-20,11:39:00,['#corona'],[],this corona thing dont touch your eyes... not gonna work for a person with hayfever and itchy eyes... !!! my eye,"['corona', 'thing', 'dont', 'touch', 'eyes', '...', 'gon', 'na', 'work', 'person', 'hayfever', 'itchy', 'eyes', '...', '!', '!', '!', 'eye']","['corona', 'thing', 'dont', 'touch', 'eyes', '...', 'gon', 'na', 'work', 'person', 'hayfever', 'itchy', 'eyes', '...', '!', '!', '!', 'eye']"
1323,1323,2020-05-20,11:39:00,"['#corona,']","['@presstvdotcomf1:', '@wikileaks']",she was released from prison because of concerns about corona despite boris johnson admitting in the uk,"['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk']","['released', 'prison', 'concerns', 'corona', 'despite', 'boris', 'johnson', 'admitting', 'uk']"
1324,1324,2020-05-20,11:39:00,[],[],a big relief to airlines. will be interesting to see how cash-strapped indian carriers resume flights after 2 month,"['big', 'relief', 'airlines', '.', 'interesting', 'see', 'cash-strapped', 'indian', 'carriers', 'resume', 'flights', '2', 'month']","['big', 'relief', 'airlines', '.', 'interesting', 'see', 'cash-strapped', 'indian', 'carriers', 'resume', 'flights', '2', 'month']"
